"Case","Case_Number","Anode_In_Flow","Anode_In_H2_mole_frac","Anode_In_N2_mole_frac","Anode_In_H2Ovap_mole_frac","Anode_In_H2Oliq_mole_frac","Anode_In_Dew_Temperature","Cathode_In_Flow","Cathode_In_O2_mole_frca","Cathode_In_N2_mole_frac","Cathode_In_H2Ovap_mole_frac","Cathode_In_H2Oliq_mole_frac","Cathode_In_Dew_Temperature","Coolant_In_Flow"
1125,11.0,11.12148,0.8584252,0.027064638,0.11451016,0.0,59.734123,122.36238,0.19888853,0.7461086,0.055002905,0.0,44.45852,302.84137
1126,11.0,19.55694,0.9128222,0.009714921,0.07746292,0.0,59.932457,164.11465,0.16574667,0.6217806,0.21247274,0.0,75.31301,298.87216
1127,11.0,12.428034,0.872951,0.010717373,0.11633163,0.0,59.239708,459.3281,0.1997077,0.7491817,0.05111062,0.0,56.4403,283.8045
1128,11.0,5.5103173,0.9341902,0.025500236,0.04030954,0.0,42.928276,277.60846,0.18393323,0.6900054,0.12606137,0.0,68.57946,297.1471
1129,11.0,44.056965,0.7664241,0.1808215,0.052754384,0.0,49.84771,497.7361,0.19245869,0.7219878,0.08555351,0.0,68.62951,288.68552
1130,11.0,26.64968,0.8285492,0.07536795,0.09608286,0.0,60.61178,327.39313,0.19871238,0.74544775,0.055839848,0.0,50.95269,294.13187
1131,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1132,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1133,11.0,60.168118,0.70084345,0.2774294,0.02172717,0.0,37.83996,279.54764,0.1905837,0.714954,0.0944623,0.0,60.715446,286.73608
1134,11.0,9.129927,0.84738183,0.08882532,0.06379288,0.0,52.256737,151.36348,0.17844953,0.6694339,0.15211657,0.0,65.836784,297.4596
1135,11.0,14.723562,0.80748475,0.07388224,0.118633,0.0,58.088554,250.35826,0.19642873,0.73688096,0.066690296,0.0,56.548943,294.87042
1136,11.0,14.781725,0.8833653,0.0038861108,0.11274862,0.0,62.797264,366.93643,0.19833186,0.74402034,0.057647802,0.0,55.60531,293.76578
1137,11.0,11.353005,0.8993147,0.061271433,0.039413884,0.0,44.88024,468.07233,0.19683132,0.73839116,0.06477751,0.0,61.854393,298.36264
1138,11.0,9.100831,0.85714257,0.029678488,0.113178924,0.0,59.4031,193.47795,0.18548585,0.6958299,0.118684195,0.0,65.99474,289.05014
1139,11.0,18.773214,0.8907223,0.05014853,0.059129216,0.0,47.85479,189.71835,0.20459527,0.7675168,0.02788794,0.0,37.900536,297.46997
1140,11.0,21.644068,0.757885,0.10344399,0.13867103,0.0,63.073204,150.0555,0.1923944,0.7217466,0.085858956,0.0,54.71691,285.83383
1141,11.0,6.5993733,0.8868427,0.045543775,0.06761352,0.0,54.046867,346.61246,0.1964648,0.73701626,0.0665189,0.0,55.670433,289.8718
1142,11.0,8.096422,0.8456333,0.003966071,0.15040058,0.0,67.435356,264.06787,0.18682645,0.70085907,0.11231451,0.0,64.89977,289.82184
1143,11.0,15.823595,0.7973211,0.12072404,0.081954874,0.0,60.794,226.74486,0.17949039,0.6733386,0.14717099,0.0,71.93554,288.96017
1144,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1145,11.0,10.001824,0.8900173,0.044064082,0.065918654,0.0,50.666405,273.12198,0.20359838,0.7637771,0.032624546,0.0,39.70809,298.10742
1146,11.0,19.218914,0.86650825,0.026719516,0.10677225,0.0,65.07064,328.07516,0.18314575,0.68705124,0.12980299,0.0,73.411156,297.8987
1147,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1148,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1149,11.0,43.760323,0.6882667,0.24773723,0.06399607,0.0,57.174065,209.78305,0.17532788,0.6577234,0.16694872,0.0,70.34176,301.43124
1150,11.0,11.455942,0.89052457,0.026582303,0.08289313,0.0,49.664513,328.10178,0.19077827,0.7156839,0.09353785,0.0,62.534386,290.19495
1151,11.0,47.778122,0.79579085,0.16067691,0.043532252,0.0,50.07006,277.06247,0.1981747,0.74343073,0.05839457,0.0,54.11416,288.44366
1152,11.0,15.6651745,0.84782636,0.09608338,0.05609024,0.0,43.430656,396.69318,0.19191572,0.7199509,0.08813338,0.0,65.56307,289.55444
1153,11.0,17.75405,0.90426165,0.017312406,0.078425944,0.0,52.807854,428.927,0.20052594,0.75225115,0.047222894,0.0,51.88479,284.4573
1154,11.0,7.758815,0.94218683,0.013088229,0.044724952,0.0,47.248924,388.7317,0.18899177,0.708982,0.10202626,0.0,70.07647,285.62054
1155,11.0,18.704767,0.7343245,0.09220744,0.17346804,0.0,65.947075,340.28412,0.1941514,0.72833776,0.077510804,0.0,61.273674,285.13083
1156,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1157,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1158,11.0,10.327544,0.88415533,0.06304205,0.05280264,0.0,43.71514,177.70552,0.19533779,0.7327884,0.071873836,0.0,53.238396,289.69012
1159,11.0,8.831098,0.8957703,0.037319064,0.06691063,0.0,48.60604,267.5095,0.19300818,0.72404915,0.082942665,0.0,56.18908,291.17847
1160,11.0,24.82422,0.63360715,0.1685162,0.19787663,0.0,73.03805,315.2551,0.19820523,0.7435453,0.058249436,0.0,55.508385,300.1256
1161,11.0,20.631075,0.86329955,0.0981697,0.03853077,0.0,44.44213,128.73502,0.18084091,0.6784049,0.14075413,0.0,65.06054,284.38147
1162,11.0,16.77204,0.9337772,0.027876627,0.03834618,0.0,45.585136,427.47296,0.18900134,0.7090179,0.101980776,0.0,71.3167,286.6213
1163,11.0,15.249828,0.832066,0.018358186,0.14957578,0.0,63.79525,277.44717,0.19030416,0.7139053,0.09579058,0.0,63.17663,285.4676
1164,11.0,36.621246,0.7460573,0.14973281,0.10420989,0.0,59.738823,245.89261,0.18610139,0.6981391,0.11575956,0.0,64.45016,289.05188
1165,11.0,24.396374,0.8206638,0.12951615,0.049820017,0.0,45.67913,168.85847,0.20052673,0.7522541,0.04721912,0.0,45.32229,291.17773
1166,11.0,27.667664,0.74960405,0.16336252,0.087033436,0.0,56.307,170.27385,0.19525649,0.7324834,0.07226011,0.0,56.454124,285.1911
1167,11.0,21.100458,0.8777503,0.00885308,0.113396645,0.0,60.444267,200.2757,0.18758252,0.7036954,0.10872208,0.0,65.78332,286.36407
1168,11.0,13.471568,0.8957563,0.063447036,0.04079669,0.0,40.72918,184.8673,0.1854676,0.69576144,0.11877095,0.0,68.42724,298.65012
1169,11.0,11.915959,0.8744987,0.026109342,0.09939194,0.0,58.676567,362.6568,0.19704026,0.739175,0.06378469,0.0,60.408745,288.53644
1170,11.0,12.298636,0.80778235,0.062651455,0.12956618,0.0,65.8384,207.6025,0.20137466,0.75543505,0.04319026,0.0,43.889397,289.9761
1171,11.0,7.8640175,0.9047448,0.0350489,0.06020632,0.0,48.173363,374.65128,0.19450773,0.7296746,0.0758177,0.0,60.8059,286.15115
1172,11.0,14.378086,0.862742,0.071956046,0.06530195,0.0,45.773094,338.69247,0.1991452,0.7470715,0.05378332,0.0,50.772545,288.6846
1173,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1174,11.0,18.614706,0.84631956,0.024764305,0.12891614,0.0,64.86938,248.89555,0.19381925,0.7270918,0.079088956,0.0,60.556694,290.12955
1175,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1176,11.0,29.503927,0.7107926,0.2283901,0.0608173,0.0,47.384422,340.86966,0.20335697,0.76287144,0.033771582,0.0,46.026756,303.1672
1177,11.0,11.66341,0.9395257,0.0039409297,0.056533366,0.0,49.755424,463.3349,0.20250642,0.75968075,0.037812836,0.0,51.043327,298.71072
1178,11.0,7.3497176,0.91235685,0.0098726265,0.0777705,0.0,50.50506,137.27162,0.19247429,0.7220463,0.0854794,0.0,58.25524,290.54407
1179,11.0,26.27717,0.82448214,0.060831655,0.11468622,0.0,60.549095,169.5537,0.20193583,0.7575402,0.040523935,0.0,43.405388,300.8168
1180,11.0,9.978727,0.8998461,0.030984456,0.06916946,0.0,55.483482,311.9526,0.19028942,0.71384996,0.0958606,0.0,67.32662,298.52106
1181,11.0,15.112162,0.91687673,0.025600405,0.057522886,0.0,52.303368,161.85843,0.18178603,0.68195045,0.13626352,0.0,67.88717,289.69077
1182,11.0,24.578583,0.85270697,0.07969886,0.067594156,0.0,50.55419,525.9035,0.19471224,0.7304417,0.07484606,0.0,64.99847,283.78763
1183,11.0,20.415905,0.88869196,0.027662558,0.083645485,0.0,58.034813,210.67906,0.19890058,0.74615383,0.054945603,0.0,46.629143,296.16757
1184,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1185,11.0,8.903335,0.8936215,0.0026165603,0.10376193,0.0,64.072075,455.12634,0.20333922,0.76280487,0.033855896,0.0,47.90777,285.46072
1186,11.0,17.629309,0.89994675,0.031201636,0.06885159,0.0,55.314293,271.68985,0.18784434,0.7046775,0.10747815,0.0,65.06469,300.3769
1187,11.0,23.534973,0.78003025,0.17806144,0.0419083,0.0,42.361107,319.00046,0.19938594,0.7479746,0.052639484,0.0,52.61721,299.5777
1188,11.0,29.360783,0.88217926,0.053369332,0.06445141,0.0,51.17974,302.90686,0.20332046,0.7627345,0.033945054,0.0,43.774376,293.63382
1189,11.0,8.440314,0.88922507,0.033262238,0.0775127,0.0,47.317314,282.71295,0.19670768,0.7379274,0.065364935,0.0,53.079094,299.98712
1190,11.0,13.784001,0.84121287,0.10126929,0.05751783,0.0,46.70275,164.00372,0.19989957,0.7499014,0.050199043,0.0,49.956413,284.7025
1191,11.0,22.419369,0.80176497,0.037972942,0.16026208,0.0,66.94988,217.35269,0.19700955,0.7390598,0.06393064,0.0,49.08059,296.92868
1192,11.0,33.13901,0.8393165,0.057625968,0.10305752,0.0,63.461082,327.57846,0.19272612,0.722991,0.08428287,0.0,64.89959,302.35672
1193,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1194,11.0,41.270187,0.6721694,0.20402056,0.12381004,0.0,64.15319,274.77887,0.18200551,0.68277377,0.13522072,0.0,73.7954,283.67325
1195,11.0,10.067557,0.9454014,0.006640642,0.047957983,0.0,40.429802,209.00804,0.19448291,0.7295814,0.075935654,0.0,54.398125,296.6462
1196,11.0,8.371086,0.86207443,0.06764215,0.070283435,0.0,51.92626,204.47057,0.20254758,0.7598352,0.037617248,0.0,43.139977,288.35593
1197,11.0,26.738354,0.84932345,0.057739366,0.09293716,0.0,60.32067,227.4639,0.20468314,0.76784647,0.027470421,0.0,34.261345,293.0246
1198,11.0,65.55756,0.742497,0.21228854,0.04521441,0.0,48.82299,270.91687,0.19463427,0.7301492,0.07521649,0.0,60.661644,290.7115
1199,11.0,8.943488,0.88297135,0.03648949,0.08053919,0.0,52.78338,296.63577,0.19211742,0.72070754,0.08717506,0.0,62.37313,290.0316
1200,11.0,14.056145,0.9071626,0.0053651985,0.08747218,0.0,61.840965,192.426,0.20032926,0.7515133,0.04815742,0.0,43.55822,294.22095
1201,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1202,11.0,8.800486,0.89973867,0.015134226,0.085127115,0.0,52.135124,148.1499,0.18316072,0.6871075,0.12973179,0.0,66.26321,284.11688
1203,11.0,16.88915,0.80898577,0.08180173,0.10921251,0.0,65.96493,151.5624,0.19118011,0.71719134,0.091628574,0.0,52.777794,287.42996
1204,11.0,27.616928,0.7112567,0.18530393,0.10343939,0.0,60.015648,344.08682,0.19906235,0.7467607,0.05417695,0.0,52.022606,296.6283
1205,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1206,11.0,44.605957,0.7732632,0.17780913,0.04892763,0.0,48.866417,255.69058,0.18591177,0.69742775,0.11666046,0.0,64.19009,288.6637
1207,11.0,22.196114,0.72463727,0.1971591,0.07820361,0.0,49.846275,368.02396,0.19435401,0.72909784,0.076548114,0.0,60.579308,296.5071
1208,11.0,10.664569,0.8393995,0.0060456446,0.15455481,0.0,66.123924,228.34248,0.19684407,0.7384391,0.064716846,0.0,50.75335,298.91434
1209,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1210,11.0,40.967346,0.7860371,0.16553749,0.0484254,0.0,51.55355,388.63834,0.19200099,0.7202707,0.0877283,0.0,63.21084,300.77902
1211,12.0,10.730928,0.83798116,0.053541962,0.10847686,0.0,62.987877,228.57957,0.19751745,0.7409652,0.061517358,0.0,51.83358,312.04483
1212,12.0,23.218859,0.8091414,0.12127346,0.069585145,0.0,58.68432,134.96156,0.16966975,0.63649756,0.1938327,0.0,70.75277,326.70505
1213,12.0,27.520306,0.7926296,0.15147407,0.055896293,0.0,49.727165,176.31369,0.20575513,0.7718679,0.02237699,0.0,32.779747,310.72287
1214,12.0,8.401425,0.9305195,0.009868995,0.0596115,0.0,52.7228,152.84616,0.19697934,0.7389465,0.06407416,0.0,52.003654,322.16193
1215,12.0,9.063735,0.92734426,0.0020988763,0.07055684,0.0,56.07345,194.52327,0.19212547,0.72073776,0.08713678,0.0,56.772575,317.81293
1216,12.0,14.863618,0.7801685,0.10300714,0.11682441,0.0,59.80413,118.18589,0.19964264,0.7489376,0.051419776,0.0,41.786705,316.9174
1217,12.0,8.969684,0.9123739,0.002170361,0.08545572,0.0,55.49343,279.86148,0.19591393,0.7349497,0.06913636,0.0,57.740623,311.94244
1218,12.0,23.164474,0.71278656,0.16156586,0.12564759,0.0,70.11288,183.128,0.19149536,0.71837395,0.09013067,0.0,61.796837,311.47354
1219,12.0,29.720835,0.8972317,0.04749653,0.05527178,0.0,50.981987,269.2002,0.19692682,0.7387495,0.06432369,0.0,55.750877,324.24197
1220,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1221,12.0,17.017525,0.86233044,0.04832658,0.08934298,0.0,56.499565,329.87714,0.18801731,0.7053264,0.1066563,0.0,65.585075,317.5077
1222,12.0,10.4065695,0.9003962,0.029745324,0.06985845,0.0,52.126457,330.06778,0.20087932,0.7535769,0.04554383,0.0,50.267723,316.28412
1223,12.0,17.424671,0.8291574,0.024890376,0.14595222,0.0,67.14358,471.67267,0.19378202,0.72695214,0.07926587,0.0,64.98562,325.56332
1224,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1225,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1226,12.0,14.542112,0.8453269,0.09811562,0.056557454,0.0,49.45391,386.1772,0.18333729,0.68776983,0.12889288,0.0,72.98962,316.4122
1227,12.0,56.96649,0.70489955,0.17979239,0.115308054,0.0,65.746605,285.1505,0.19782297,0.7421113,0.0600657,0.0,50.536156,312.28555
1228,12.0,42.634266,0.83280694,0.08792535,0.07926767,0.0,62.62371,140.54512,0.19505213,0.7317168,0.07323107,0.0,55.461205,314.78638
1229,12.0,15.106902,0.86926824,0.09265,0.038081788,0.0,45.563805,159.11353,0.19738963,0.74048567,0.062124714,0.0,52.70855,318.7319
1230,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1231,12.0,31.554066,0.6994937,0.21471988,0.08578642,0.0,54.54882,431.5467,0.20037888,0.7516995,0.047921617,0.0,51.5682,320.54968
1232,12.0,8.792626,0.8611102,0.012350409,0.12653938,0.0,63.48757,176.29344,0.20225619,0.75874203,0.039001785,0.0,41.833794,324.71542
1233,12.0,24.35529,0.88009024,0.008259717,0.11165005,0.0,63.839256,358.72418,0.20057668,0.7524415,0.04698179,0.0,52.539665,308.32
1234,12.0,13.50339,0.85181916,0.10039313,0.047787737,0.0,47.419518,233.1821,0.20277466,0.76068705,0.036538303,0.0,44.43563,319.7157
1235,12.0,12.233609,0.8573795,0.02703167,0.11558882,0.0,59.734184,134.59955,0.19917876,0.7471974,0.05362386,0.0,44.458366,326.09326
1236,12.0,21.512632,0.9146934,0.009734836,0.07557172,0.0,59.932457,180.52641,0.16635884,0.6240771,0.20956409,0.0,75.31295,322.1243
1237,12.0,13.670843,0.87554306,0.010749198,0.11370772,0.0,59.239677,505.26035,0.20033261,0.75152594,0.048141472,0.0,56.44033,307.05704
1238,12.0,6.06135,0.93453246,0.025509577,0.03995797,0.0,42.928246,305.37112,0.18523651,0.69489455,0.119868904,0.0,68.57928,320.39902
1239,12.0,48.46266,0.76814955,0.18122858,0.050621863,0.0,49.84771,547.5097,0.19364113,0.72642356,0.07993529,0.0,68.62951,311.93842
1240,12.0,29.31465,0.8307846,0.07557129,0.09364409,0.0,60.61178,360.13232,0.19946797,0.7482823,0.052249696,0.0,50.95269,317.3837
1241,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1242,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1243,12.0,66.18492,0.70128715,0.27760506,0.02110781,0.0,37.83996,307.50183,0.1917411,0.7192958,0.088963136,0.0,60.715477,309.9882
1244,12.0,10.042957,0.84783024,0.08887232,0.063297465,0.0,52.256737,166.49782,0.17965417,0.673953,0.14639284,0.0,65.83776,320.7113
1245,12.0,16.195919,0.80973893,0.07408849,0.11617255,0.0,58.088554,275.394,0.19690086,0.7386521,0.06444702,0.0,56.548943,318.12256
1246,12.0,16.2599,0.8856042,0.0038959603,0.11049987,0.0,62.797264,403.62973,0.19895947,0.7463747,0.05466582,0.0,55.60534,317.01843
1247,12.0,12.488333,0.89941186,0.061278053,0.03931011,0.0,44.88024,514.87946,0.19778915,0.7419844,0.06022643,0.0,61.854393,321.6149
1248,12.0,10.010921,0.85854214,0.029726947,0.11173092,0.0,59.4031,212.82536,0.1861897,0.6984703,0.11534,0.0,65.994804,312.30194
1249,12.0,20.650537,0.89216197,0.05022959,0.05760842,0.0,47.85479,208.69003,0.20473853,0.76805425,0.027207252,0.0,37.900566,320.72186
1250,12.0,23.808474,0.7610356,0.10387402,0.13509037,0.0,63.073204,165.06096,0.19289276,0.7236161,0.08349113,0.0,54.71691,309.08624
1251,12.0,7.2593136,0.8861905,0.04551028,0.06829927,0.0,54.046867,381.27396,0.19737545,0.74043244,0.062192082,0.0,55.670403,313.1243
1252,12.0,8.906064,0.8469028,0.0039720247,0.14912522,0.0,67.435356,290.4746,0.18800393,0.70527625,0.10671984,0.0,64.89977,313.0735
1253,12.0,17.405954,0.7979359,0.120817125,0.08124699,0.0,60.794,249.41933,0.18059579,0.6774854,0.14191881,0.0,71.93554,312.21243
1254,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1255,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1256,12.0,21.140848,0.8683389,0.026775967,0.10488514,0.0,65.07058,360.88464,0.18436003,0.6916065,0.12403345,0.0,73.411064,321.15125
1257,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1258,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1259,12.0,48.136356,0.6892908,0.24810585,0.06260334,0.0,57.174065,230.76135,0.17700085,0.6639994,0.15899974,0.0,70.34176,324.68265
1260,12.0,12.601537,0.8923143,0.026635727,0.08104998,0.0,49.664513,360.91196,0.1920175,0.7203327,0.08764981,0.0,62.534386,313.4469
1261,12.0,52.555923,0.7968818,0.16089718,0.042221006,0.0,50.07006,304.76862,0.19863935,0.7451738,0.056186825,0.0,54.11416,311.69595
1262,12.0,17.231691,0.8491802,0.09623681,0.05458294,0.0,43.430656,436.36234,0.19296367,0.7238822,0.08315413,0.0,65.5631,312.80612
1263,12.0,19.529455,0.90658027,0.017356796,0.076062925,0.0,52.807854,471.81943,0.2012121,0.75482523,0.04396268,0.0,51.88482,307.71
1264,12.0,8.534697,0.9425895,0.013093823,0.044316676,0.0,47.248924,427.60483,0.19013561,0.713273,0.096591406,0.0,70.07647,308.87292
1265,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1266,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1267,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1268,12.0,11.360299,0.8848616,0.06309242,0.05204597,0.0,43.71514,195.476,0.19577828,0.73444086,0.06978085,0.0,53.238396,312.94272
1269,12.0,9.71421,0.89669836,0.037357725,0.065943934,0.0,48.60604,294.26013,0.19401559,0.7278283,0.0781561,0.0,56.18911,314.4304
1270,12.0,27.306656,0.6363774,0.16925299,0.19436963,0.0,73.03805,346.78018,0.19870497,0.74542004,0.055874992,0.0,55.508415,323.37753
1271,12.0,22.6942,0.86385036,0.09823234,0.037917286,0.0,44.44213,141.61072,0.18143596,0.68063724,0.13792682,0.0,65.060326,307.6334
1272,12.0,18.449242,0.93444335,0.027896514,0.03766014,0.0,45.585136,470.22003,0.19018851,0.7134715,0.09634004,0.0,71.3167,309.87393
1273,12.0,16.77481,0.8355966,0.018436082,0.14596729,0.0,63.79525,305.19177,0.19120608,0.71728873,0.09150518,0.0,63.17663,308.71985
1274,12.0,40.282715,0.7496858,0.15046105,0.09985313,0.0,59.73934,270.49756,0.18724059,0.70241266,0.11034676,0.0,64.448906,312.30377
1275,12.0,26.836014,0.8215969,0.12966341,0.048739675,0.0,45.67913,185.74411,0.20078422,0.7532201,0.045995712,0.0,45.32229,314.4305
1276,12.0,30.434439,0.7511882,0.16370776,0.08510401,0.0,56.307,187.30095,0.19557072,0.73366225,0.07076702,0.0,56.454185,308.44318
1277,12.0,23.210506,0.88199264,0.008895868,0.10911151,0.0,60.444267,220.30327,0.18815045,0.70582587,0.10602369,0.0,65.78332,309.61633
1278,12.0,14.818709,0.89645094,0.06349624,0.04005281,0.0,40.72921,203.35382,0.18605916,0.69798064,0.11596016,0.0,68.42727,321.90274
1279,12.0,13.107556,0.8759148,0.026151622,0.09793356,0.0,58.676567,398.92236,0.19762163,0.74135596,0.061022386,0.0,60.408745,311.789
1280,12.0,13.528508,0.8087594,0.062727235,0.12851338,0.0,65.8384,228.36232,0.20168652,0.75660497,0.041708533,0.0,43.889458,313.22852
1281,12.0,8.649445,0.90623426,0.0351066,0.058659114,0.0,48.176384,412.15924,0.19539991,0.7330215,0.071578614,0.0,60.80404,309.4038
1282,12.0,15.815888,0.86413616,0.07207232,0.06379154,0.0,45.773094,372.56155,0.19987395,0.74980533,0.050320745,0.0,50.772575,311.93646
1283,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1284,12.0,20.476183,0.8492941,0.024851345,0.12585455,0.0,64.86935,273.78485,0.19435325,0.729095,0.07655175,0.0,60.556694,313.38208
1285,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1286,12.0,32.45432,0.712001,0.22877839,0.05922058,0.0,47.384422,374.9566,0.20366251,0.7640177,0.03231978,0.0,46.026756,326.41962
1287,12.0,12.829755,0.9404042,0.003944615,0.055651203,0.0,49.755424,509.66797,0.20295224,0.76135314,0.03569461,0.0,51.043327,321.96255
1288,12.0,8.084689,0.9134627,0.009884593,0.076652706,0.0,50.50506,150.99867,0.19276705,0.7231446,0.084088355,0.0,58.25524,313.79608
1289,12.0,28.904888,0.8285714,0.06113337,0.11029524,0.0,60.549095,186.50902,0.20213926,0.75830334,0.039557394,0.0,43.405388,324.0683
1290,12.0,10.976534,0.9004482,0.031005187,0.06854662,0.0,55.483665,343.16275,0.19103354,0.7166415,0.09232499,0.0,67.325584,321.77356
1291,12.0,16.623371,0.9178213,0.025626779,0.056551922,0.0,52.303368,178.04427,0.18244451,0.6844207,0.13313481,0.0,67.88717,312.9427
1292,12.0,27.036444,0.85508436,0.07992107,0.06499455,0.0,50.55419,578.49365,0.19589894,0.7348935,0.06920756,0.0,64.99847,307.04034
1293,12.0,22.457497,0.89022404,0.027710248,0.08206573,0.0,58.034813,231.74696,0.19944367,0.7481912,0.052365147,0.0,46.629143,319.4197
1294,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1295,12.0,9.793663,0.89366794,0.0026166963,0.10371537,0.0,64.072105,500.6381,0.20374495,0.76432693,0.0319281,0.0,47.9078,308.71335
1296,12.0,19.39224,0.9011572,0.031243604,0.06759921,0.0,55.314293,298.85883,0.18888406,0.708578,0.10253796,0.0,65.06469,323.6294
1297,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1298,12.0,32.296875,0.88490015,0.05353394,0.06156588,0.0,51.17974,333.19687,0.20361924,0.7638554,0.03252536,0.0,43.774406,316.8863
1299,12.0,9.284347,0.8904158,0.033306777,0.076277405,0.0,47.317314,310.9841,0.1974627,0.7407598,0.06177754,0.0,53.079094,323.2392
1300,12.0,15.162401,0.8418744,0.10134893,0.056776654,0.0,46.70275,180.40404,0.20008965,0.7506145,0.049295854,0.0,49.956413,307.95538
1301,12.0,24.661308,0.8061073,0.0381786,0.15571411,0.0,66.94988,239.08774,0.19770926,0.74168473,0.060605995,0.0,49.08062,320.18027
1302,12.0,36.452896,0.8432749,0.057897743,0.09882735,0.0,63.461113,360.3365,0.19340514,0.72553825,0.08105663,0.0,64.89956,325.60907
1303,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1304,12.0,45.397213,0.6754019,0.20500171,0.11959638,0.0,64.15319,302.25668,0.18306364,0.6867433,0.13019307,0.0,73.79543,306.92557
1305,12.0,11.07431,0.9462008,0.0066462574,0.047152933,0.0,40.429802,229.90907,0.19511952,0.7319696,0.0729109,0.0,54.398094,319.8984
1306,12.0,9.208195,0.8624806,0.067674026,0.069845386,0.0,51.92626,224.9176,0.2027873,0.76073444,0.03647829,0.0,43.139977,311.60886
1307,12.0,29.412188,0.8516243,0.05789578,0.09047994,0.0,60.32067,250.21025,0.20496726,0.7689123,0.026120435,0.0,34.261345,316.27652
1308,12.0,72.113304,0.74477786,0.21294066,0.042281456,0.0,48.82299,298.00894,0.19517107,0.73216295,0.072665974,0.0,60.661644,313.96326
1309,12.0,9.837839,0.8840005,0.03653202,0.07946752,0.0,52.78338,326.29916,0.192928,0.7237483,0.08332367,0.0,62.37316,313.28397
1310,12.0,15.461759,0.90812427,0.005370886,0.08650482,0.0,61.840965,211.66852,0.20075502,0.7531105,0.046134446,0.0,43.55822,317.47305
1311,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1312,12.0,9.680534,0.90095526,0.01515469,0.08389005,0.0,52.135124,162.96486,0.18375081,0.6893211,0.12692806,0.0,66.26321,307.36954
